sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
multiwoz_PMUL3103_turn2,16.74,long,non-streaming,1233.53,1187.58,45.94,
multiwoz_MUL2016_turn2,16.75,long,streaming,860.10,753.61,106.49,
multiwoz_MUL2016_turn2,16.75,long,non-streaming,1213.62,1116.83,96.79,
crosswoz_12315_turn2,16.93,long,streaming,1587.12,1471.24,115.88,
crosswoz_12315_turn2,16.93,long,non-streaming,1480.82,1433.15,47.67,
crosswoz_9365_turn2,16.93,long,streaming,1069.81,953.31,116.50,
crosswoz_9365_turn2,16.93,long,non-streaming,1442.54,1394.04,48.50,
multiwoz_PMUL0237_turn3,16.98,long,streaming,861.54,775.70,85.83,
multiwoz_PMUL0237_turn3,16.98,long,non-streaming,1616.21,1566.38,49.84,
multiwoz_PMUL2319_turn2,17.02,long,streaming,1290.02,1200.17,89.86,
multiwoz_PMUL2319_turn2,17.02,long,non-streaming,1457.36,1408.54,48.82,
multiwoz_PMUL4499_turn2,17.09,long,streaming,861.05,769.49,91.56,
multiwoz_PMUL4499_turn2,17.09,long,non-streaming,1275.34,1225.06,50.29,
multiwoz_MUL1031_turn2,17.12,long,streaming,841.06,742.04,99.01,
multiwoz_MUL1031_turn2,17.12,long,non-streaming,1232.99,1184.15,48.85,
crosswoz_8717_turn2,17.28,long,streaming,1104.55,1005.89,98.66,
crosswoz_8717_turn2,17.28,long,non-streaming,1645.77,1599.87,45.90,
crosswoz_9394_turn2,17.37,long,streaming,849.79,765.89,83.89,
crosswoz_9394_turn2,17.37,long,non-streaming,1612.41,1564.77,47.64,
multiwoz_MUL1001_turn2,17.38,long,streaming,1195.32,1106.16,89.16,
multiwoz_MUL1001_turn2,17.38,long,non-streaming,1307.13,1261.02,46.10,
multiwoz_MUL1320_turn3,17.44,long,streaming,689.30,607.23,82.07,
multiwoz_MUL1320_turn3,17.44,long,non-streaming,1250.89,1202.53,48.36,
multiwoz_MUL1191_turn2,17.54,long,streaming,1126.67,1041.41,85.26,
multiwoz_MUL1191_turn2,17.54,long,non-streaming,1226.46,1181.25,45.21,
crosswoz_10382_turn2,17.61,long,streaming,807.36,693.81,113.55,
crosswoz_10382_turn2,17.61,long,non-streaming,1678.20,1630.40,47.80,
crosswoz_7310_turn2,17.80,long,streaming,1416.62,1319.34,97.28,
crosswoz_7310_turn2,17.80,long,non-streaming,1604.39,1554.85,49.54,
crosswoz_10661_turn2,18.02,long,streaming,1897.48,1766.20,131.28,
crosswoz_10661_turn2,18.02,long,non-streaming,1737.93,1689.42,48.51,
crosswoz_7701_turn2,18.11,long,streaming,1033.65,946.52,87.13,
crosswoz_7701_turn2,18.11,long,non-streaming,1717.59,1666.57,51.02,
crosswoz_9956_turn3,18.11,long,streaming,715.27,626.20,89.07,
crosswoz_9956_turn3,18.11,long,non-streaming,1776.39,1726.98,49.41,
crosswoz_8424_turn2,18.34,long,streaming,1039.94,953.35,86.60,
crosswoz_8424_turn2,18.34,long,non-streaming,1536.58,1479.21,57.37,
multiwoz_MUL1459_turn2,18.38,long,streaming,919.53,829.88,89.65,
multiwoz_MUL1459_turn2,18.38,long,non-streaming,1380.02,1333.49,46.53,
multiwoz_PMUL2175_turn2,18.65,long,streaming,1055.46,959.40,96.06,
multiwoz_PMUL2175_turn2,18.65,long,non-streaming,1262.12,1211.55,50.57,
crosswoz_11406_turn2,18.89,long,streaming,814.02,722.36,91.67,
crosswoz_11406_turn2,18.89,long,non-streaming,1462.24,1411.79,50.45,
multiwoz_MUL2157_turn2,18.92,long,streaming,1126.75,1041.37,85.38,
multiwoz_MUL2157_turn2,18.92,long,non-streaming,1402.58,1355.88,46.70,
multiwoz_MUL1330_turn2,18.99,long,streaming,1617.67,1501.53,116.13,
multiwoz_MUL1330_turn2,18.99,long,non-streaming,1357.01,1302.68,54.33,
crosswoz_497_turn2,19.02,long,streaming,1514.58,1418.63,95.95,
crosswoz_497_turn2,19.02,long,non-streaming,1894.00,1845.56,48.44,
crosswoz_10197_turn2,19.05,long,streaming,1988.58,1858.02,130.56,
crosswoz_10197_turn2,19.05,long,non-streaming,1788.46,1741.51,46.94,
crosswoz_962_turn2,19.21,long,streaming,960.76,876.19,84.56,
crosswoz_962_turn2,19.21,long,non-streaming,1566.73,1519.02,47.71,
multiwoz_MUL1003_turn3,19.24,long,streaming,892.06,797.93,94.14,
multiwoz_MUL1003_turn3,19.24,long,non-streaming,1451.94,1406.20,45.74,
crosswoz_2228_turn2,19.46,long,streaming,904.58,821.16,83.42,
crosswoz_2228_turn2,19.46,long,non-streaming,1960.36,1909.75,50.61,
