sample_id,scope,mode,duration_group,wer,cer,wer_s,wer_d,wer_i,wer_n,cer_s,cer_d,cer_i,cer_n,empty
librispeech_5105-28240,librispeech_speed11,non-streaming,very_long,0.0345,0.0152,3,0,0,87,5,2,0,460,0
librispeech_3570-5695,librispeech_speed11,streaming,very_long,0.0388,0.0083,2,2,0,103,0,5,0,600,0
librispeech_3570-5695,librispeech_speed11,non-streaming,very_long,0.0097,0.0017,1,0,0,103,0,1,0,600,0
librispeech_3729-6852,librispeech_speed11,streaming,very_long,0.0460,0.0172,2,2,0,87,2,6,0,464,0
librispeech_3729-6852,librispeech_speed11,non-streaming,very_long,0.0230,0.0043,2,0,0,87,1,0,1,464,0
librispeech_4077-13754,librispeech_speed11,streaming,very_long,0.0247,0.0020,1,1,0,81,0,1,0,509,0
librispeech_4077-13754,librispeech_speed11,non-streaming,very_long,0.0000,0.0000,0,0,0,81,0,0,0,509,0
librispeech_5142-33396,librispeech_speed11,streaming,very_long,0.1327,0.0652,7,2,4,98,10,7,15,491,0
librispeech_5142-33396,librispeech_speed11,non-streaming,very_long,0.0612,0.0244,4,1,1,98,4,5,3,491,0
librispeech_672-122797,librispeech_speed11,streaming,very_long,0.0843,0.0201,4,3,0,83,2,5,1,399,0
librispeech_672-122797,librispeech_speed11,non-streaming,very_long,0.0361,0.0100,1,2,0,83,0,4,0,399,0
librispeech_4970-29095,librispeech_speed11,streaming,very_long,0.0476,0.0140,3,1,0,84,5,1,0,430,0
librispeech_4970-29095,librispeech_speed11,non-streaming,very_long,0.0238,0.0116,2,0,0,84,5,0,0,430,0
librispeech_5683-32879,librispeech_speed11,streaming,very_long,0.0455,0.0128,3,1,0,88,3,1,2,468,0
librispeech_5683-32879,librispeech_speed11,non-streaming,very_long,0.0341,0.0214,2,0,1,88,7,0,3,468,0
librispeech_5639-40744,librispeech_speed11,streaming,very_long,0.0755,0.0215,6,2,0,106,4,8,1,604,0
librispeech_5639-40744,librispeech_speed11,non-streaming,very_long,0.0943,0.0215,7,2,1,106,4,4,5,604,0
librispeech_4992-23283,librispeech_speed11,streaming,very_long,0.1368,0.0623,9,2,2,95,17,6,9,514,0
librispeech_4992-23283,librispeech_speed11,non-streaming,very_long,0.0737,0.0370,6,0,1,95,12,5,2,514,0
librispeech_4992-41806,librispeech_speed11,streaming,very_long,0.1379,0.0442,12,4,0,116,8,19,1,633,0
librispeech_4992-41806,librispeech_speed11,non-streaming,very_long,0.1034,0.0395,10,2,0,116,7,17,1,633,0
librispeech_4970-29093,librispeech_speed11,streaming,very_long,0.0901,0.0507,8,2,0,111,15,12,3,592,0
librispeech_4970-29093,librispeech_speed11,non-streaming,very_long,0.0991,0.0591,9,2,0,111,19,13,3,592,0
