sample_id,scope,mode,duration_group,wer,cer,wer_s,wer_d,wer_i,wer_n,cer_s,cer_d,cer_i,cer_n,empty
multiwoz_MUL0711_turn7,multiwoz,streaming,extra_long,0.2850,0.2303,14,38,5,200,17,178,33,990,0
multiwoz_MUL0711_turn7,multiwoz,non-streaming,extra_long,0.2450,0.2253,9,36,4,200,15,176,32,990,0
multiwoz_MUL0176_turn6,multiwoz,streaming,extra_long,0.1463,0.0863,12,2,10,164,12,13,46,823,0
multiwoz_MUL0176_turn6,multiwoz,non-streaming,extra_long,0.1463,0.0814,11,2,11,164,8,12,47,823,0
multiwoz_MUL0666_turn6,multiwoz,streaming,extra_long,0.2699,0.1361,23,3,18,163,21,15,76,823,0
multiwoz_MUL0666_turn6,multiwoz,non-streaming,extra_long,0.2577,0.1349,20,3,19,163,21,14,76,823,0
crosswoz_11613_turn7,crosswoz,streaming,extra_long,0.0747,0.0747,10,2,6,241,10,2,6,241,0
crosswoz_11613_turn7,crosswoz,non-streaming,extra_long,0.0913,0.0913,14,2,6,241,14,2,6,241,0
crosswoz_8717_turn4,crosswoz,streaming,extra_long,0.1270,0.1270,18,12,2,252,18,12,2,252,0
crosswoz_8717_turn4,crosswoz,non-streaming,extra_long,0.0833,0.0833,18,1,2,252,18,1,2,252,0
crosswoz_10382_turn5,crosswoz,streaming,extra_long,0.0701,0.0701,14,4,1,271,14,4,1,271,0
crosswoz_10382_turn5,crosswoz,non-streaming,extra_long,0.0701,0.0701,14,4,1,271,14,4,1,271,0
crosswoz_11334_turn5,crosswoz,streaming,extra_long,0.0913,0.0913,19,0,3,241,19,0,3,241,0
crosswoz_11334_turn5,crosswoz,non-streaming,extra_long,0.0788,0.0788,16,0,3,241,16,0,3,241,0
multiwoz_MUL1353_turn5,multiwoz,streaming,extra_long,0.2667,0.1025,27,10,3,150,15,22,41,761,0
multiwoz_MUL1353_turn5,multiwoz,non-streaming,extra_long,0.2600,0.1156,27,8,4,150,20,18,50,761,0
multiwoz_MUL1001_turn6,multiwoz,streaming,extra_long,0.1988,0.1366,11,13,10,171,6,59,56,886,0
multiwoz_MUL1001_turn6,multiwoz,non-streaming,extra_long,0.1871,0.1422,9,12,11,171,6,57,63,886,0
multiwoz_MUL0789_turn5,multiwoz,streaming,extra_long,0.2177,0.1023,18,3,11,147,25,8,47,782,0
multiwoz_MUL0789_turn5,multiwoz,non-streaming,extra_long,0.2041,0.0997,17,3,10,147,33,8,37,782,0
crosswoz_422_turn5,crosswoz,streaming,extra_long,0.0533,0.0533,11,0,2,244,11,0,2,244,0
crosswoz_422_turn5,crosswoz,non-streaming,extra_long,0.0492,0.0492,11,0,1,244,11,0,1,244,0
crosswoz_8907_turn5,crosswoz,streaming,extra_long,0.0520,0.0520,12,0,2,269,12,0,2,269,0
crosswoz_8907_turn5,crosswoz,non-streaming,extra_long,0.0520,0.0520,12,1,1,269,12,1,1,269,0
multiwoz_MUL0084_turn6,multiwoz,streaming,extra_long,0.1801,0.0965,12,2,15,161,7,13,59,819,0
multiwoz_MUL0084_turn6,multiwoz,non-streaming,extra_long,0.1304,0.0855,9,1,11,161,7,12,51,819,0
multiwoz_PMUL0460_turn5,multiwoz,streaming,extra_long,0.2327,0.1227,17,7,13,159,18,8,69,774,0
multiwoz_PMUL0460_turn5,multiwoz,non-streaming,extra_long,0.2201,0.1227,15,6,14,159,17,4,74,774,0
multiwoz_MUL1459_turn6,multiwoz,streaming,extra_long,0.1098,0.0601,7,1,10,164,5,1,43,815,0
multiwoz_MUL1459_turn6,multiwoz,non-streaming,extra_long,0.1098,0.0699,6,0,12,164,6,3,48,815,0
multiwoz_MUL0711_turn6,multiwoz,streaming,extra_long,0.1562,0.0879,17,2,6,160,28,5,36,785,0
multiwoz_MUL0711_turn6,multiwoz,non-streaming,extra_long,0.1313,0.0777,14,1,6,160,23,4,34,785,0
crosswoz_10197_turn5,crosswoz,streaming,extra_long,0.1264,0.1264,15,20,0,277,15,20,0,277,0
crosswoz_10197_turn5,crosswoz,non-streaming,extra_long,0.1155,0.1155,12,20,0,277,12,20,0,277,0
multiwoz_MUL0641_turn5,multiwoz,streaming,extra_long,0.2041,0.1203,9,2,19,147,7,4,79,748,0
multiwoz_MUL0641_turn5,multiwoz,non-streaming,extra_long,0.2041,0.1417,9,0,21,147,8,0,98,748,0
multiwoz_MUL1377_turn4,multiwoz,streaming,extra_long,0.2296,0.1274,16,1,14,135,27,6,59,722,0
multiwoz_MUL1377_turn4,multiwoz,non-streaming,extra_long,0.2148,0.1080,15,2,12,135,20,9,49,722,0
multiwoz_PMUL4499_turn6,multiwoz,streaming,extra_long,0.1711,0.0974,15,1,10,152,18,8,55,832,0
multiwoz_PMUL4499_turn6,multiwoz,non-streaming,extra_long,0.1579,0.0938,14,0,10,152,20,5,53,832,0
multiwoz_PMUL2034_turn4,multiwoz,streaming,extra_long,0.2276,0.0992,16,5,12,145,16,13,46,756,0
multiwoz_PMUL2034_turn4,multiwoz,non-streaming,extra_long,0.1724,0.0886,12,5,8,145,18,11,38,756,0
multiwoz_MUL1215_turn6,multiwoz,streaming,extra_long,0.1959,0.0602,17,5,7,148,7,7,34,797,0
multiwoz_MUL1215_turn6,multiwoz,non-streaming,extra_long,0.2297,0.0715,17,6,11,148,7,7,43,797,0
multiwoz_MUL1332_turn7,multiwoz,streaming,extra_long,0.1899,0.1144,18,1,11,158,26,7,61,822,0
multiwoz_MUL1332_turn7,multiwoz,non-streaming,extra_long,0.1772,0.1131,14,0,14,158,23,2,68,822,0
multiwoz_PMUL2034_turn5,multiwoz,streaming,extra_long,0.2927,0.2207,9,31,8,164,20,136,34,861,0
multiwoz_PMUL2034_turn5,multiwoz,non-streaming,extra_long,0.2744,0.2230,7,30,8,164,8,143,41,861,0
crosswoz_2228_turn5,crosswoz,streaming,extra_long,0.0669,0.0669,14,0,4,269,14,0,4,269,0
crosswoz_2228_turn5,crosswoz,non-streaming,extra_long,0.0558,0.0558,11,0,4,269,11,0,4,269,0
multiwoz_PMUL1904_turn7,multiwoz,streaming,extra_long,0.2544,0.1809,12,14,17,169,19,59,72,829,0
multiwoz_PMUL1904_turn7,multiwoz,non-streaming,extra_long,0.2663,0.1858,14,14,17,169,17,60,77,829,0
multiwoz_MUL1330_turn5,multiwoz,streaming,extra_long,0.1824,0.0894,16,1,12,159,24,4,48,850,0
multiwoz_MUL1330_turn5,multiwoz,non-streaming,extra_long,0.1509,0.0800,11,1,12,159,17,8,43,850,0
multiwoz_MUL0069_turn6,multiwoz,streaming,extra_long,0.0988,0.0451,8,3,5,162,10,3,24,821,0
multiwoz_MUL0069_turn6,multiwoz,non-streaming,extra_long,0.1111,0.0646,8,3,7,162,13,2,38,821,0
crosswoz_98_turn4,crosswoz,streaming,extra_long,0.1025,0.1025,24,0,1,244,24,0,1,244,0
crosswoz_98_turn4,crosswoz,non-streaming,extra_long,0.1025,0.1025,24,0,1,244,24,0,1,244,0
crosswoz_8202_turn5,crosswoz,streaming,extra_long,0.1000,0.1000,22,2,2,260,22,2,2,260,0
crosswoz_8202_turn5,crosswoz,non-streaming,extra_long,0.0962,0.0962,22,2,1,260,22,2,1,260,0
crosswoz_8424_turn4,crosswoz,streaming,extra_long,0.0566,0.0566,12,0,3,265,12,0,3,265,0
crosswoz_8424_turn4,crosswoz,non-streaming,extra_long,0.0453,0.0453,9,0,3,265,9,0,3,265,0
multiwoz_MUL1320_turn8,multiwoz,streaming,extra_long,0.2577,0.2050,16,15,19,194,13,103,82,966,0
multiwoz_MUL1320_turn8,multiwoz,non-streaming,extra_long,0.2680,0.2122,16,15,21,194,12,103,90,966,0
crosswoz_11893_turn5,crosswoz,streaming,extra_long,0.0429,0.0429,10,0,2,280,10,0,2,280,0
crosswoz_11893_turn5,crosswoz,non-streaming,extra_long,0.0429,0.0429,10,0,2,280,10,0,2,280,0
multiwoz_PMUL0085_turn6,multiwoz,streaming,extra_long,0.2000,0.0975,21,4,10,175,29,1,52,841,0
multiwoz_PMUL0085_turn6,multiwoz,non-streaming,extra_long,0.2057,0.1058,22,3,11,175,29,1,59,841,0
crosswoz_9956_turn8,crosswoz,streaming,extra_long,0.0664,0.0664,17,0,0,256,17,0,0,256,0
crosswoz_9956_turn8,crosswoz,non-streaming,extra_long,0.0820,0.0820,20,0,1,256,20,0,1,256,0
crosswoz_9577_turn5,crosswoz,streaming,extra_long,0.0407,0.0407,8,0,3,270,8,0,3,270,0
crosswoz_9577_turn5,crosswoz,non-streaming,extra_long,0.0593,0.0593,14,0,2,270,14,0,2,270,0
crosswoz_9173_turn5,crosswoz,streaming,extra_long,0.0515,0.0515,14,0,0,272,14,0,0,272,0
crosswoz_9173_turn5,crosswoz,non-streaming,extra_long,0.0331,0.0331,9,0,0,272,9,0,0,272,0
multiwoz_MUL0183_turn6,multiwoz,streaming,extra_long,0.1299,0.0882,9,6,8,177,16,19,42,873,0
multiwoz_MUL0183_turn6,multiwoz,non-streaming,extra_long,0.1130,0.0710,7,4,9,177,20,3,39,873,0
multiwoz_MUL1003_turn6,multiwoz,streaming,extra_long,0.1579,0.0810,11,1,15,171,13,1,54,840,0
multiwoz_MUL1003_turn6,multiwoz,non-streaming,extra_long,0.1754,0.0952,11,0,19,171,11,4,65,840,0
multiwoz_PMUL1745_turn7,multiwoz,streaming,extra_long,0.1223,0.0731,11,3,9,188,8,5,51,875,0
multiwoz_PMUL1745_turn7,multiwoz,non-streaming,extra_long,0.1117,0.0720,9,2,10,188,7,7,49,875,0
crosswoz_10574_turn6,crosswoz,streaming,extra_long,0.0521,0.0521,13,0,2,288,13,0,2,288,0
crosswoz_10574_turn6,crosswoz,non-streaming,extra_long,0.0556,0.0556,14,0,2,288,14,0,2,288,0
multiwoz_MUL1320_turn7,multiwoz,streaming,extra_long,0.2184,0.1304,20,0,18,174,22,6,86,874,0
multiwoz_MUL1320_turn7,multiwoz,non-streaming,extra_long,0.2011,0.1144,16,0,19,174,16,6,78,874,0
crosswoz_1101_turn5,crosswoz,streaming,extra_long,0.0573,0.0573,13,1,1,262,13,1,1,262,0
crosswoz_1101_turn5,crosswoz,non-streaming,extra_long,0.0534,0.0534,12,1,1,262,12,1,1,262,0
multiwoz_MUL0874_turn6,multiwoz,streaming,extra_long,0.1656,0.0810,14,1,12,163,18,5,45,839,0
multiwoz_MUL0874_turn6,multiwoz,non-streaming,extra_long,0.1472,0.0858,13,0,11,163,14,4,54,839,0
crosswoz_10749_turn5,crosswoz,streaming,extra_long,0.0498,0.0498,13,0,1,281,13,0,1,281,0
crosswoz_10749_turn5,crosswoz,non-streaming,extra_long,0.0463,0.0463,12,0,1,281,12,0,1,281,0
multiwoz_MUL1203_turn5,multiwoz,streaming,extra_long,0.1497,0.0771,13,1,11,167,12,6,50,882,0
multiwoz_MUL1203_turn5,multiwoz,non-streaming,extra_long,0.1497,0.0964,12,0,13,167,15,8,62,882,0
crosswoz_9200_turn5,crosswoz,streaming,extra_long,0.0463,0.0463,10,0,2,259,10,0,2,259,0
crosswoz_9200_turn5,crosswoz,non-streaming,extra_long,0.0347,0.0347,8,0,1,259,8,0,1,259,0
multiwoz_PMUL2175_turn8,multiwoz,streaming,extra_long,0.3000,0.1554,25,3,23,170,45,10,80,869,0
multiwoz_PMUL2175_turn8,multiwoz,non-streaming,extra_long,0.2882,0.1484,24,2,23,170,46,5,78,869,0
multiwoz_PMUL4254_turn6,multiwoz,streaming,extra_long,0.2099,0.1365,14,9,11,162,21,43,49,828,0
multiwoz_PMUL4254_turn6,multiwoz,non-streaming,extra_long,0.1914,0.1304,13,8,10,162,21,39,48,828,0
crosswoz_10040_turn5,crosswoz,streaming,extra_long,0.0951,0.0951,21,0,4,263,21,0,4,263,0
crosswoz_10040_turn5,crosswoz,non-streaming,extra_long,0.0798,0.0798,17,0,4,263,17,0,4,263,0
multiwoz_MUL0193_turn5,multiwoz,streaming,extra_long,0.2533,0.1380,16,4,18,150,22,12,87,877,0
multiwoz_MUL0193_turn5,multiwoz,non-streaming,extra_long,0.2467,0.1300,16,3,18,150,19,15,80,877,0
crosswoz_7310_turn5,crosswoz,streaming,extra_long,0.0647,0.0647,14,1,3,278,14,1,3,278,0
crosswoz_7310_turn5,crosswoz,non-streaming,extra_long,0.0504,0.0504,10,1,3,278,10,1,3,278,0
multiwoz_PMUL2296_turn5,multiwoz,streaming,extra_long,0.1886,0.0927,15,2,16,175,21,6,57,906,0
multiwoz_PMUL2296_turn5,multiwoz,non-streaming,extra_long,0.1771,0.0905,15,1,15,175,24,5,53,906,0
crosswoz_12299_turn5,crosswoz,streaming,extra_long,0.0766,0.0766,14,1,6,274,14,1,6,274,0
crosswoz_12299_turn5,crosswoz,non-streaming,extra_long,0.0730,0.0730,14,1,5,274,14,1,5,274,0
crosswoz_8796_turn4,crosswoz,streaming,extra_long,0.1014,0.1014,25,1,2,276,25,1,2,276,0
crosswoz_8796_turn4,crosswoz,non-streaming,extra_long,0.0761,0.0761,20,0,1,276,20,0,1,276,0
crosswoz_497_turn7,crosswoz,streaming,extra_long,0.0787,0.0787,18,0,3,267,18,0,3,267,0
crosswoz_497_turn7,crosswoz,non-streaming,extra_long,0.0562,0.0562,13,0,2,267,13,0,2,267,0
multiwoz_MUL0023_turn6,multiwoz,streaming,extra_long,0.1656,0.0962,13,1,13,163,20,2,58,832,0
multiwoz_MUL0023_turn6,multiwoz,non-streaming,extra_long,0.1595,0.0962,14,0,12,163,19,3,58,832,0
crosswoz_7652_turn4,crosswoz,streaming,extra_long,0.1058,0.1058,27,1,1,274,27,1,1,274,0
crosswoz_7652_turn4,crosswoz,non-streaming,extra_long,0.1168,0.1168,30,1,1,274,30,1,1,274,0
crosswoz_7701_turn5,crosswoz,streaming,extra_long,0.0547,0.0547,12,0,3,274,12,0,3,274,0
crosswoz_7701_turn5,crosswoz,non-streaming,extra_long,0.0365,0.0365,7,0,3,274,7,0,3,274,0
multiwoz_MUL0789_turn6,multiwoz,streaming,extra_long,0.1588,0.0815,18,0,9,170,31,1,42,908,0
multiwoz_MUL0789_turn6,multiwoz,non-streaming,extra_long,0.1353,0.0760,11,2,10,170,18,5,46,908,0
crosswoz_8672_turn7,crosswoz,streaming,extra_long,0.0632,0.0632,16,0,2,285,16,0,2,285,0
crosswoz_8672_turn7,crosswoz,non-streaming,extra_long,0.0526,0.0526,14,0,1,285,14,0,1,285,0
crosswoz_3145_turn5,crosswoz,streaming,extra_long,0.0550,0.0550,13,1,2,291,13,1,2,291,0
crosswoz_3145_turn5,crosswoz,non-streaming,extra_long,0.0481,0.0481,13,0,1,291,13,0,1,291,0
multiwoz_PMUL2936_turn6,multiwoz,streaming,extra_long,0.1788,0.1135,12,4,11,151,14,26,54,828,0
multiwoz_PMUL2936_turn6,multiwoz,non-streaming,extra_long,0.2450,0.1558,13,3,21,151,34,15,80,828,0
multiwoz_MUL2174_turn8,multiwoz,streaming,extra_long,0.1553,0.0792,10,2,13,161,11,9,46,833,0
multiwoz_MUL2174_turn8,multiwoz,non-streaming,extra_long,0.1739,0.0900,9,0,19,161,9,4,62,833,0
crosswoz_11334_turn6,crosswoz,streaming,extra_long,0.1000,0.1000,23,1,3,270,23,1,3,270,0
crosswoz_11334_turn6,crosswoz,non-streaming,extra_long,0.0704,0.0704,17,0,2,270,17,0,2,270,0
multiwoz_PMUL2319_turn5,multiwoz,streaming,extra_long,0.1871,0.1011,19,3,10,171,24,14,52,890,0
multiwoz_PMUL2319_turn5,multiwoz,non-streaming,extra_long,0.1637,0.0955,15,0,13,171,16,6,63,890,0
crosswoz_10296_turn6,crosswoz,streaming,extra_long,0.0490,0.0490,12,0,2,286,12,0,2,286,0
crosswoz_10296_turn6,crosswoz,non-streaming,extra_long,0.0385,0.0385,9,0,2,286,9,0,2,286,0
multiwoz_PMUL2034_turn6,multiwoz,streaming,extra_long,0.2642,0.2022,11,34,6,193,7,159,39,1014,0
multiwoz_PMUL2034_turn6,multiwoz,non-streaming,extra_long,0.2539,0.2061,10,32,7,193,12,162,35,1014,0
crosswoz_10197_turn6,crosswoz,streaming,extra_long,0.1188,0.1188,15,20,1,303,15,20,1,303,0
crosswoz_10197_turn6,crosswoz,non-streaming,extra_long,0.1089,0.1089,12,20,1,303,12,20,1,303,0
crosswoz_12298_turn5,crosswoz,streaming,extra_long,0.0309,0.0309,9,0,0,291,9,0,0,291,0
crosswoz_12298_turn5,crosswoz,non-streaming,extra_long,0.0275,0.0275,7,0,1,291,7,0,1,291,0
crosswoz_11361_turn5,crosswoz,streaming,extra_long,0.0653,0.0653,16,1,2,291,16,1,2,291,0
crosswoz_11361_turn5,crosswoz,non-streaming,extra_long,0.0515,0.0515,12,1,2,291,12,1,2,291,0
multiwoz_PMUL0271_turn6,multiwoz,streaming,extra_long,0.0929,0.0600,10,1,6,183,14,7,35,934,0
multiwoz_PMUL0271_turn6,multiwoz,non-streaming,extra_long,0.0820,0.0578,9,0,6,183,10,8,36,934,0
crosswoz_11592_turn4,crosswoz,streaming,extra_long,0.0927,0.0927,20,0,4,259,20,0,4,259,0
crosswoz_11592_turn4,crosswoz,non-streaming,extra_long,0.0734,0.0734,17,0,2,259,17,0,2,259,0
crosswoz_422_turn6,crosswoz,streaming,extra_long,0.0742,0.0742,18,0,3,283,18,0,3,283,0
crosswoz_422_turn6,crosswoz,non-streaming,extra_long,0.0636,0.0636,17,0,1,283,17,0,1,283,0
multiwoz_PMUL3103_turn9,multiwoz,streaming,extra_long,0.3105,0.2281,16,37,15,219,31,180,50,1144,0
multiwoz_PMUL3103_turn9,multiwoz,non-streaming,extra_long,0.2877,0.2203,14,36,13,219,32,178,42,1144,0
crosswoz_9956_turn9,crosswoz,streaming,extra_long,0.0903,0.0903,15,9,2,288,15,9,2,288,0
crosswoz_9956_turn9,crosswoz,non-streaming,extra_long,0.0833,0.0833,15,9,0,288,15,9,0,288,0
multiwoz_MUL0076_turn6,multiwoz,streaming,extra_long,0.2346,0.1196,23,1,18,179,21,1,86,903,0
multiwoz_MUL0076_turn6,multiwoz,non-streaming,extra_long,0.2458,0.1152,21,0,23,179,23,0,81,903,0
crosswoz_10749_turn6,crosswoz,streaming,extra_long,0.0450,0.0450,13,0,1,311,13,0,1,311,0
crosswoz_10749_turn6,crosswoz,non-streaming,extra_long,0.0418,0.0418,12,0,1,311,12,0,1,311,0
crosswoz_11730_turn5,crosswoz,streaming,extra_long,0.0805,0.0805,22,0,2,298,22,0,2,298,0
crosswoz_11730_turn5,crosswoz,non-streaming,extra_long,0.0872,0.0872,23,0,3,298,23,0,3,298,0
multiwoz_MUL1152_turn6,multiwoz,streaming,extra_long,0.1611,0.0870,16,0,13,180,13,9,61,954,0
multiwoz_MUL1152_turn6,multiwoz,non-streaming,extra_long,0.1667,0.0922,16,1,13,180,12,10,66,954,0
multiwoz_MUL1377_turn5,multiwoz,streaming,extra_long,0.2115,0.1183,16,3,14,156,24,19,56,837,0
multiwoz_MUL1377_turn5,multiwoz,non-streaming,extra_long,0.2051,0.1195,15,2,15,156,33,9,58,837,0
crosswoz_9138_turn5,crosswoz,streaming,extra_long,0.0508,0.0508,14,0,2,315,14,0,2,315,0
crosswoz_9138_turn5,crosswoz,non-streaming,extra_long,0.0508,0.0508,14,0,2,315,14,0,2,315,0
multiwoz_PMUL4885_turn7,multiwoz,streaming,extra_long,0.1534,0.0908,14,3,10,176,20,3,54,848,0
multiwoz_PMUL4885_turn7,multiwoz,non-streaming,extra_long,0.1705,0.1203,16,0,14,176,20,2,80,848,0
crosswoz_11735_turn5,crosswoz,streaming,extra_long,0.0297,0.0297,8,0,1,303,8,0,1,303,0
crosswoz_11735_turn5,crosswoz,non-streaming,extra_long,0.0330,0.0330,8,0,2,303,8,0,2,303,0
multiwoz_PMUL0237_turn7,multiwoz,streaming,extra_long,0.2160,0.1163,17,3,15,162,27,7,68,877,0
multiwoz_PMUL0237_turn7,multiwoz,non-streaming,extra_long,0.1975,0.1174,16,1,15,162,22,9,72,877,0
crosswoz_11406_turn6,crosswoz,streaming,extra_long,0.0839,0.0839,23,0,2,298,23,0,2,298,0
crosswoz_11406_turn6,crosswoz,non-streaming,extra_long,0.0705,0.0705,19,0,2,298,19,0,2,298,0
crosswoz_12315_turn6,crosswoz,streaming,extra_long,0.0831,0.0831,22,1,2,301,22,1,2,301,0
crosswoz_12315_turn6,crosswoz,non-streaming,extra_long,0.0797,0.0797,21,2,1,301,21,2,1,301,0
multiwoz_MUL1353_turn6,multiwoz,streaming,extra_long,0.2204,0.1233,24,7,10,186,28,21,67,941,0
multiwoz_MUL1353_turn6,multiwoz,non-streaming,extra_long,0.2043,0.1105,26,7,5,186,26,19,59,941,0
multiwoz_MUL1191_turn6,multiwoz,streaming,extra_long,0.2406,0.1421,17,1,27,187,18,3,109,915,0
multiwoz_MUL1191_turn6,multiwoz,non-streaming,extra_long,0.2353,0.1443,18,1,25,187,21,2,109,915,0
crosswoz_11248_turn4,crosswoz,streaming,extra_long,0.0322,0.0322,8,1,1,311,8,1,1,311,0
crosswoz_11248_turn4,crosswoz,non-streaming,extra_long,0.0386,0.0386,10,1,1,311,10,1,1,311,0
crosswoz_8202_turn6,crosswoz,streaming,extra_long,0.0662,0.0662,18,0,2,302,18,0,2,302,0
crosswoz_8202_turn6,crosswoz,non-streaming,extra_long,0.0762,0.0762,21,0,2,302,21,0,2,302,0
crosswoz_11893_turn6,crosswoz,streaming,extra_long,0.0561,0.0561,15,1,2,321,15,1,2,321,0
crosswoz_11893_turn6,crosswoz,non-streaming,extra_long,0.0654,0.0654,18,1,2,321,18,1,2,321,0
crosswoz_7196_turn5,crosswoz,streaming,extra_long,0.0874,0.0874,20,2,5,309,20,2,5,309,0
crosswoz_7196_turn5,crosswoz,non-streaming,extra_long,0.0841,0.0841,20,2,4,309,20,2,4,309,0
crosswoz_10661_turn6,crosswoz,streaming,extra_long,0.0625,0.0625,15,4,0,304,15,4,0,304,0
crosswoz_10661_turn6,crosswoz,non-streaming,extra_long,0.0559,0.0559,13,4,0,304,13,4,0,304,0
crosswoz_9173_turn6,crosswoz,streaming,extra_long,0.0525,0.0525,15,1,0,305,15,1,0,305,0
crosswoz_9173_turn6,crosswoz,non-streaming,extra_long,0.0426,0.0426,13,0,0,305,13,0,0,305,0
crosswoz_12299_turn6,crosswoz,streaming,extra_long,0.0673,0.0673,16,1,4,312,16,1,4,312,0
crosswoz_12299_turn6,crosswoz,non-streaming,extra_long,0.0577,0.0577,13,1,4,312,13,1,4,312,0
crosswoz_12011_turn5,crosswoz,streaming,extra_long,0.0786,0.0786,24,0,1,318,24,0,1,318,0
crosswoz_12011_turn5,crosswoz,non-streaming,extra_long,0.0660,0.0660,20,0,1,318,20,0,1,318,0
crosswoz_7701_turn6,crosswoz,streaming,extra_long,0.0528,0.0528,13,0,3,303,13,0,3,303,0
crosswoz_7701_turn6,crosswoz,non-streaming,extra_long,0.0330,0.0330,7,0,3,303,7,0,3,303,0
crosswoz_8707_turn5,crosswoz,streaming,extra_long,0.0918,0.0918,22,0,5,294,22,0,5,294,0
crosswoz_8707_turn5,crosswoz,non-streaming,extra_long,0.0680,0.0680,18,0,2,294,18,0,2,294,0
crosswoz_98_turn5,crosswoz,streaming,extra_long,0.0946,0.0946,27,0,1,296,27,0,1,296,0
crosswoz_98_turn5,crosswoz,non-streaming,extra_long,0.0946,0.0946,27,0,1,296,27,0,1,296,0
crosswoz_9577_turn6,crosswoz,streaming,extra_long,0.0606,0.0606,15,1,4,330,15,1,4,330,0
crosswoz_9577_turn6,crosswoz,non-streaming,extra_long,0.0606,0.0606,17,1,2,330,17,1,2,330,0
crosswoz_10296_turn7,crosswoz,streaming,extra_long,0.0369,0.0369,10,0,2,325,10,0,2,325,0
crosswoz_10296_turn7,crosswoz,non-streaming,extra_long,0.0400,0.0400,9,0,4,325,9,0,4,325,0
crosswoz_7310_turn6,crosswoz,streaming,extra_long,0.0805,0.0805,17,1,8,323,17,1,8,323,0
crosswoz_7310_turn6,crosswoz,non-streaming,extra_long,0.0464,0.0464,11,1,3,323,11,1,3,323,0
crosswoz_9033_turn6,crosswoz,streaming,extra_long,0.0650,0.0650,17,2,2,323,17,2,2,323,0
crosswoz_9033_turn6,crosswoz,non-streaming,extra_long,0.0588,0.0588,16,2,1,323,16,2,1,323,0
crosswoz_11592_turn5,crosswoz,streaming,extra_long,0.0767,0.0767,22,0,1,300,22,0,1,300,0
crosswoz_11592_turn5,crosswoz,non-streaming,extra_long,0.0700,0.0700,20,0,1,300,20,0,1,300,0
crosswoz_11730_turn6,crosswoz,streaming,extra_long,0.0846,0.0846,25,0,3,331,25,0,3,331,0
crosswoz_11730_turn6,crosswoz,non-streaming,extra_long,0.0755,0.0755,21,0,4,331,21,0,4,331,0
crosswoz_497_turn8,crosswoz,streaming,extra_long,0.0681,0.0681,19,0,3,323,19,0,3,323,0
crosswoz_497_turn8,crosswoz,non-streaming,extra_long,0.0464,0.0464,12,0,3,323,12,0,3,323,0
crosswoz_8424_turn5,crosswoz,streaming,extra_long,0.0638,0.0638,19,0,2,329,19,0,2,329,0
crosswoz_8424_turn5,crosswoz,non-streaming,extra_long,0.0517,0.0517,14,0,3,329,14,0,3,329,0
crosswoz_8436_turn5,crosswoz,streaming,extra_long,0.0574,0.0574,17,0,2,331,17,0,2,331,0
crosswoz_8436_turn5,crosswoz,non-streaming,extra_long,0.0453,0.0453,13,0,2,331,13,0,2,331,0
crosswoz_10382_turn6,crosswoz,streaming,extra_long,0.0756,0.0756,21,2,3,344,21,2,3,344,0
crosswoz_10382_turn6,crosswoz,non-streaming,extra_long,0.0640,0.0640,18,2,2,344,18,2,2,344,0
crosswoz_8907_turn6,crosswoz,streaming,extra_long,0.0540,0.0540,16,1,2,352,16,1,2,352,0
crosswoz_8907_turn6,crosswoz,non-streaming,extra_long,0.0511,0.0511,17,0,1,352,17,0,1,352,0
crosswoz_10331_turn5,crosswoz,streaming,extra_long,0.0649,0.0649,20,0,2,339,20,0,2,339,0
crosswoz_10331_turn5,crosswoz,non-streaming,extra_long,0.0590,0.0590,19,0,1,339,19,0,1,339,0
crosswoz_8672_turn8,crosswoz,streaming,extra_long,0.0880,0.0880,19,0,11,341,19,0,11,341,0
crosswoz_8672_turn8,crosswoz,non-streaming,extra_long,0.0499,0.0499,15,0,2,341,15,0,2,341,0
crosswoz_9365_turn6,crosswoz,streaming,extra_long,0.0801,0.0801,23,0,4,337,23,0,4,337,0
crosswoz_9365_turn6,crosswoz,non-streaming,extra_long,0.0712,0.0712,22,0,2,337,22,0,2,337,0
crosswoz_9200_turn6,crosswoz,streaming,extra_long,0.0217,0.0217,7,0,0,323,7,0,0,323,0
crosswoz_9200_turn6,crosswoz,non-streaming,extra_long,0.0248,0.0248,8,0,0,323,8,0,0,323,0
crosswoz_11613_turn8,crosswoz,streaming,extra_long,0.0741,0.0741,13,3,8,324,13,3,8,324,0
crosswoz_11613_turn8,crosswoz,non-streaming,extra_long,0.0617,0.0617,11,3,6,324,11,3,6,324,0
crosswoz_11334_turn7,crosswoz,streaming,extra_long,0.1054,0.1054,21,10,4,332,21,10,4,332,0
crosswoz_11334_turn7,crosswoz,non-streaming,extra_long,0.0934,0.0934,18,10,3,332,18,10,3,332,0
crosswoz_962_turn5,crosswoz,streaming,extra_long,0.0917,0.0917,22,1,7,327,22,1,7,327,0
crosswoz_962_turn5,crosswoz,non-streaming,extra_long,0.1070,0.1070,28,1,6,327,28,1,6,327,0
crosswoz_10574_turn7,crosswoz,streaming,extra_long,0.0684,0.0684,19,2,3,351,19,2,3,351,0
crosswoz_10574_turn7,crosswoz,non-streaming,extra_long,0.0370,0.0370,10,1,2,351,10,1,2,351,0
crosswoz_11613_turn9,crosswoz,streaming,extra_long,0.1653,0.1653,23,33,3,357,23,33,3,357,0
