sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
multiwoz_PMUL1745_turn4,multiwoz,en,PMUL1745,4,515,35.31,very_long,streaming_asr_only,958.63,871.07,87.55,
multiwoz_PMUL1745_turn4,multiwoz,en,PMUL1745,4,515,35.31,very_long,full_streaming,1001.22,916.56,84.67,
crosswoz_8907_turn3,crosswoz,zh,8907,3,179,35.33,very_long,baseline,2943.81,2884.34,59.47,
crosswoz_8907_turn3,crosswoz,zh,8907,3,179,35.33,very_long,streaming_asr_only,979.84,917.94,61.90,
crosswoz_8907_turn3,crosswoz,zh,8907,3,179,35.33,very_long,full_streaming,1012.21,928.71,83.50,
crosswoz_11893_turn3,crosswoz,zh,11893,3,171,35.43,very_long,baseline,2734.19,2675.35,58.84,
crosswoz_11893_turn3,crosswoz,zh,11893,3,171,35.43,very_long,streaming_asr_only,1691.57,1625.22,66.35,
crosswoz_11893_turn3,crosswoz,zh,11893,3,171,35.43,very_long,full_streaming,2082.04,1999.20,82.84,
crosswoz_11592_turn2,crosswoz,zh,11592,2,160,35.79,very_long,baseline,2804.09,2746.61,57.48,
crosswoz_11592_turn2,crosswoz,zh,11592,2,160,35.79,very_long,streaming_asr_only,1106.67,1026.12,80.55,
crosswoz_11592_turn2,crosswoz,zh,11592,2,160,35.79,very_long,full_streaming,1008.89,918.41,90.47,
crosswoz_11613_turn4,crosswoz,zh,11613,4,181,36.11,very_long,baseline,3068.39,3001.95,66.44,
crosswoz_11613_turn4,crosswoz,zh,11613,4,181,36.11,very_long,streaming_asr_only,1468.50,1377.62,90.88,
crosswoz_11613_turn4,crosswoz,zh,11613,4,181,36.11,very_long,full_streaming,1739.55,1648.24,91.31,
multiwoz_MUL0874_turn4,multiwoz,en,MUL0874,4,489,36.43,very_long,baseline,2488.23,2418.68,69.55,
multiwoz_MUL0874_turn4,multiwoz,en,MUL0874,4,489,36.43,very_long,streaming_asr_only,1992.70,1903.10,89.61,
multiwoz_MUL0874_turn4,multiwoz,en,MUL0874,4,489,36.43,very_long,full_streaming,2125.88,2016.96,108.91,
multiwoz_MUL1353_turn3,multiwoz,en,MUL1353,3,500,36.54,very_long,baseline,2461.94,2392.73,69.21,
multiwoz_MUL1353_turn3,multiwoz,en,MUL1353,3,500,36.54,very_long,streaming_asr_only,1409.77,1321.82,87.94,
multiwoz_MUL1353_turn3,multiwoz,en,MUL1353,3,500,36.54,very_long,full_streaming,1314.41,1233.56,80.85,
crosswoz_9577_turn3,crosswoz,zh,9577,3,173,36.69,very_long,baseline,3363.16,3304.77,58.39,
crosswoz_9577_turn3,crosswoz,zh,9577,3,173,36.69,very_long,streaming_asr_only,939.49,851.12,88.37,
crosswoz_9577_turn3,crosswoz,zh,9577,3,173,36.69,very_long,full_streaming,931.28,846.72,84.56,
multiwoz_MUL2174_turn4,multiwoz,en,MUL2174,4,468,36.72,very_long,baseline,2376.65,2310.22,66.43,
multiwoz_MUL2174_turn4,multiwoz,en,MUL2174,4,468,36.72,very_long,streaming_asr_only,878.19,794.72,83.47,
multiwoz_MUL2174_turn4,multiwoz,en,MUL2174,4,468,36.72,very_long,full_streaming,905.95,823.52,82.43,
crosswoz_7310_turn3,crosswoz,zh,7310,3,178,36.76,very_long,baseline,3229.34,3159.27,70.06,
crosswoz_7310_turn3,crosswoz,zh,7310,3,178,36.76,very_long,streaming_asr_only,1574.59,1482.30,92.29,
crosswoz_7310_turn3,crosswoz,zh,7310,3,178,36.76,very_long,full_streaming,1603.66,1520.50,83.15,
multiwoz_PMUL2034_turn3,multiwoz,en,PMUL2034,3,538,36.79,very_long,baseline,2744.78,2674.86,69.92,
multiwoz_PMUL2034_turn3,multiwoz,en,PMUL2034,3,538,36.79,very_long,streaming_asr_only,1416.43,1328.15,88.29,
multiwoz_PMUL2034_turn3,multiwoz,en,PMUL2034,3,538,36.79,very_long,full_streaming,1521.70,1431.39,90.31,
crosswoz_12299_turn3,crosswoz,zh,12299,3,178,36.83,very_long,baseline,2950.64,2880.91,69.73,
crosswoz_12299_turn3,crosswoz,zh,12299,3,178,36.83,very_long,streaming_asr_only,1754.10,1669.53,84.57,
crosswoz_12299_turn3,crosswoz,zh,12299,3,178,36.83,very_long,full_streaming,1761.21,1675.66,85.55,
multiwoz_PMUL3103_turn4,multiwoz,en,PMUL3103,4,502,36.85,very_long,baseline,2358.83,2289.20,69.63,
multiwoz_PMUL3103_turn4,multiwoz,en,PMUL3103,4,502,36.85,very_long,streaming_asr_only,2442.07,2386.68,55.39,
multiwoz_PMUL3103_turn4,multiwoz,en,PMUL3103,4,502,36.85,very_long,full_streaming,2461.10,2369.01,92.10,
multiwoz_PMUL2319_turn3,multiwoz,en,PMUL2319,3,540,37.38,very_long,baseline,2378.52,2309.27,69.25,
multiwoz_PMUL2319_turn3,multiwoz,en,PMUL2319,3,540,37.38,very_long,streaming_asr_only,870.30,779.04,91.26,
multiwoz_PMUL2319_turn3,multiwoz,en,PMUL2319,3,540,37.38,very_long,full_streaming,804.51,722.50,82.01,
crosswoz_9956_turn5,crosswoz,zh,9956,5,177,37.65,very_long,baseline,3155.42,3088.11,67.31,
crosswoz_9956_turn5,crosswoz,zh,9956,5,177,37.65,very_long,streaming_asr_only,1079.37,995.13,84.23,
crosswoz_9956_turn5,crosswoz,zh,9956,5,177,37.65,very_long,full_streaming,1092.81,1008.29,84.51,
multiwoz_MUL2018_turn4,multiwoz,en,MUL2018,4,472,37.65,very_long,baseline,2271.78,2202.20,69.58,
multiwoz_MUL2018_turn4,multiwoz,en,MUL2018,4,472,37.65,very_long,streaming_asr_only,892.42,788.72,103.71,
multiwoz_MUL2018_turn4,multiwoz,en,MUL2018,4,472,37.65,very_long,full_streaming,854.05,770.76,83.28,
crosswoz_10574_turn4,crosswoz,zh,10574,4,185,37.76,very_long,baseline,3117.91,3050.11,67.80,
crosswoz_10574_turn4,crosswoz,zh,10574,4,185,37.76,very_long,streaming_asr_only,1228.13,1129.60,98.53,
crosswoz_10574_turn4,crosswoz,zh,10574,4,185,37.76,very_long,full_streaming,1317.44,1230.01,87.44,
multiwoz_MUL0069_turn4,multiwoz,en,MUL0069,4,521,37.78,very_long,baseline,2255.09,2190.31,64.78,
multiwoz_MUL0069_turn4,multiwoz,en,MUL0069,4,521,37.78,very_long,streaming_asr_only,902.35,816.66,85.69,
multiwoz_MUL0069_turn4,multiwoz,en,MUL0069,4,521,37.78,very_long,full_streaming,889.83,799.82,90.01,
crosswoz_9394_turn3,crosswoz,zh,9394,3,168,37.83,very_long,baseline,3172.19,3106.03,66.16,
crosswoz_9394_turn3,crosswoz,zh,9394,3,168,37.83,very_long,streaming_asr_only,1065.18,972.33,92.85,
crosswoz_9394_turn3,crosswoz,zh,9394,3,168,37.83,very_long,full_streaming,1037.68,948.10,89.58,
crosswoz_11730_turn3,crosswoz,zh,11730,3,193,37.84,very_long,baseline,3445.99,3375.83,70.16,
crosswoz_11730_turn3,crosswoz,zh,11730,3,193,37.84,very_long,streaming_asr_only,1321.44,1240.51,80.92,
crosswoz_11730_turn3,crosswoz,zh,11730,3,193,37.84,very_long,full_streaming,1201.94,1108.00,93.94,
multiwoz_MUL1320_turn5,multiwoz,en,MUL1320,5,506,37.88,very_long,baseline,2644.42,2570.16,74.26,
multiwoz_MUL1320_turn5,multiwoz,en,MUL1320,5,506,37.88,very_long,streaming_asr_only,1046.87,952.73,94.14,
multiwoz_MUL1320_turn5,multiwoz,en,MUL1320,5,506,37.88,very_long,full_streaming,1040.04,949.78,90.26,
multiwoz_MUL0193_turn3,multiwoz,en,MUL0193,3,512,37.94,very_long,baseline,2353.46,2280.67,72.79,
multiwoz_MUL0193_turn3,multiwoz,en,MUL0193,3,512,37.94,very_long,streaming_asr_only,745.34,673.72,71.62,
multiwoz_MUL0193_turn3,multiwoz,en,MUL0193,3,512,37.94,very_long,full_streaming,734.11,641.58,92.53,
crosswoz_12298_turn3,crosswoz,zh,12298,3,185,37.99,very_long,baseline,3236.68,3162.67,74.00,
crosswoz_12298_turn3,crosswoz,zh,12298,3,185,37.99,very_long,streaming_asr_only,1288.93,1199.53,89.40,
crosswoz_12298_turn3,crosswoz,zh,12298,3,185,37.99,very_long,full_streaming,1289.87,1202.43,87.45,
multiwoz_MUL0076_turn4,multiwoz,en,MUL0076,4,548,38.02,very_long,baseline,2736.40,2666.65,69.75,
multiwoz_MUL0076_turn4,multiwoz,en,MUL0076,4,548,38.02,very_long,streaming_asr_only,1001.48,899.53,101.94,
multiwoz_MUL0076_turn4,multiwoz,en,MUL0076,4,548,38.02,very_long,full_streaming,989.49,901.27,88.22,
crosswoz_7196_turn3,crosswoz,zh,7196,3,180,38.28,very_long,baseline,3177.05,3107.65,69.40,
crosswoz_7196_turn3,crosswoz,zh,7196,3,180,38.28,very_long,streaming_asr_only,992.24,909.69,82.55,
crosswoz_7196_turn3,crosswoz,zh,7196,3,180,38.28,very_long,full_streaming,1029.67,941.63,88.04,
multiwoz_PMUL4031_turn4,multiwoz,en,PMUL4031,4,553,38.48,very_long,baseline,2265.26,2199.00,66.26,
multiwoz_PMUL4031_turn4,multiwoz,en,PMUL4031,4,553,38.48,very_long,streaming_asr_only,1221.82,1136.26,85.56,
multiwoz_PMUL4031_turn4,multiwoz,en,PMUL4031,4,553,38.48,very_long,full_streaming,1180.71,1091.73,88.99,
multiwoz_MUL0641_turn3,multiwoz,en,MUL0641,3,508,38.78,very_long,baseline,2655.44,2583.71,71.73,
multiwoz_MUL0641_turn3,multiwoz,en,MUL0641,3,508,38.78,very_long,streaming_asr_only,1559.88,1460.67,99.22,
multiwoz_MUL0641_turn3,multiwoz,en,MUL0641,3,508,38.78,very_long,full_streaming,1432.98,1341.83,91.14,
crosswoz_2228_turn3,crosswoz,zh,2228,3,188,39.04,very_long,baseline,3259.13,3187.93,71.20,
crosswoz_2228_turn3,crosswoz,zh,2228,3,188,39.04,very_long,streaming_asr_only,912.20,826.08,86.12,
crosswoz_2228_turn3,crosswoz,zh,2228,3,188,39.04,very_long,full_streaming,867.69,776.23,91.46,
multiwoz_PMUL4612_turn4,multiwoz,en,PMUL4612,4,558,39.14,very_long,baseline,2760.85,2690.95,69.90,
multiwoz_PMUL4612_turn4,multiwoz,en,PMUL4612,4,558,39.14,very_long,streaming_asr_only,915.12,821.71,93.40,
multiwoz_PMUL4612_turn4,multiwoz,en,PMUL4612,4,558,39.14,very_long,full_streaming,900.27,812.26,88.02,
crosswoz_10040_turn3,crosswoz,zh,10040,3,181,39.23,very_long,baseline,3345.82,3276.68,69.14,
crosswoz_10040_turn3,crosswoz,zh,10040,3,181,39.23,very_long,streaming_asr_only,1594.18,1501.99,92.19,
crosswoz_10040_turn3,crosswoz,zh,10040,3,181,39.23,very_long,full_streaming,1662.66,1574.88,87.78,
crosswoz_11334_turn3,crosswoz,zh,11334,3,189,39.47,very_long,baseline,3413.26,3345.38,67.88,
crosswoz_11334_turn3,crosswoz,zh,11334,3,189,39.47,very_long,streaming_asr_only,1023.57,933.84,89.73,
crosswoz_11334_turn3,crosswoz,zh,11334,3,189,39.47,very_long,full_streaming,1062.65,974.38,88.27,
crosswoz_3145_turn3,crosswoz,zh,3145,3,186,39.58,very_long,baseline,3386.86,3319.52,67.34,
crosswoz_3145_turn3,crosswoz,zh,3145,3,186,39.58,very_long,streaming_asr_only,942.81,846.83,95.98,
crosswoz_3145_turn3,crosswoz,zh,3145,3,186,39.58,very_long,full_streaming,937.12,851.81,85.30,
multiwoz_MUL0183_turn4,multiwoz,en,MUL0183,4,618,39.88,very_long,baseline,2882.21,2812.00,70.21,
multiwoz_MUL0183_turn4,multiwoz,en,MUL0183,4,618,39.88,very_long,streaming_asr_only,824.27,735.64,88.63,
multiwoz_MUL0183_turn4,multiwoz,en,MUL0183,4,618,39.88,very_long,full_streaming,798.57,712.53,86.04,
multiwoz_MUL1152_turn4,multiwoz,en,MUL1152,4,556,39.93,very_long,baseline,2606.83,2537.00,69.83,
multiwoz_MUL1152_turn4,multiwoz,en,MUL1152,4,556,39.93,very_long,streaming_asr_only,990.65,908.92,81.73,
multiwoz_MUL1152_turn4,multiwoz,en,MUL1152,4,556,39.93,very_long,full_streaming,1055.38,965.84,89.54,
multiwoz_MUL1203_turn4,multiwoz,en,MUL1203,4,616,40.04,very_long,baseline,2795.31,2724.57,70.74,
multiwoz_MUL1203_turn4,multiwoz,en,MUL1203,4,616,40.04,very_long,streaming_asr_only,1222.61,1133.60,89.01,
multiwoz_MUL1203_turn4,multiwoz,en,MUL1203,4,616,40.04,very_long,full_streaming,1215.87,1124.29,91.58,
crosswoz_497_turn4,crosswoz,zh,497,4,193,40.15,very_long,baseline,3424.41,3348.41,76.00,
crosswoz_497_turn4,crosswoz,zh,497,4,193,40.15,very_long,streaming_asr_only,888.72,802.73,85.99,
crosswoz_497_turn4,crosswoz,zh,497,4,193,40.15,very_long,full_streaming,872.55,782.77,89.78,
crosswoz_9080_turn3,crosswoz,zh,9080,3,197,40.15,very_long,baseline,3280.01,3209.02,70.99,
crosswoz_9080_turn3,crosswoz,zh,9080,3,197,40.15,very_long,streaming_asr_only,1352.68,1259.04,93.64,
crosswoz_9080_turn3,crosswoz,zh,9080,3,197,40.15,very_long,full_streaming,1264.55,1173.23,91.32,
multiwoz_PMUL2175_turn5,multiwoz,en,PMUL2175,5,556,40.41,very_long,baseline,2828.52,2759.06,69.46,
multiwoz_PMUL2175_turn5,multiwoz,en,PMUL2175,5,556,40.41,very_long,streaming_asr_only,784.29,693.20,91.09,
multiwoz_PMUL2175_turn5,multiwoz,en,PMUL2175,5,556,40.41,very_long,full_streaming,754.78,670.90,83.88,
multiwoz_MUL1459_turn4,multiwoz,en,MUL1459,4,562,40.62,very_long,baseline,2584.84,2513.47,71.38,
multiwoz_MUL1459_turn4,multiwoz,en,MUL1459,4,562,40.62,very_long,streaming_asr_only,1161.64,1048.97,112.67,
multiwoz_MUL1459_turn4,multiwoz,en,MUL1459,4,562,40.62,very_long,full_streaming,1196.39,1105.49,90.89,
crosswoz_9365_turn4,crosswoz,zh,9365,4,207,40.76,very_long,baseline,3521.45,3451.23,70.22,
crosswoz_9365_turn4,crosswoz,zh,9365,4,207,40.76,very_long,streaming_asr_only,1460.46,1377.79,82.67,
crosswoz_9365_turn4,crosswoz,zh,9365,4,207,40.76,very_long,full_streaming,1453.38,1366.04,87.34,
crosswoz_11592_turn3,crosswoz,zh,11592,3,184,40.77,very_long,baseline,3230.62,3163.42,67.19,
crosswoz_11592_turn3,crosswoz,zh,11592,3,184,40.77,very_long,streaming_asr_only,791.51,705.81,85.70,
crosswoz_11592_turn3,crosswoz,zh,11592,3,184,40.77,very_long,full_streaming,765.25,680.27,84.99,
multiwoz_PMUL1904_turn5,multiwoz,en,PMUL1904,5,543,40.87,very_long,baseline,2797.50,2717.77,79.73,
multiwoz_PMUL1904_turn5,multiwoz,en,PMUL1904,5,543,40.87,very_long,streaming_asr_only,861.99,772.44,89.55,
multiwoz_PMUL1904_turn5,multiwoz,en,PMUL1904,5,543,40.87,very_long,full_streaming,845.69,759.40,86.28,
multiwoz_MUL1031_turn4,multiwoz,en,MUL1031,4,601,40.96,very_long,baseline,2749.84,2679.54,70.30,
multiwoz_MUL1031_turn4,multiwoz,en,MUL1031,4,601,40.96,very_long,streaming_asr_only,1702.49,1621.82,80.67,
multiwoz_MUL1031_turn4,multiwoz,en,MUL1031,4,601,40.96,very_long,full_streaming,1745.61,1654.58,91.04,
multiwoz_MUL0666_turn4,multiwoz,en,MUL0666,4,583,41.25,very_long,baseline,2981.83,2912.17,69.66,
multiwoz_MUL0666_turn4,multiwoz,en,MUL0666,4,583,41.25,very_long,streaming_asr_only,1105.85,1016.30,89.55,
multiwoz_MUL0666_turn4,multiwoz,en,MUL0666,4,583,41.25,very_long,full_streaming,1089.59,999.22,90.37,
multiwoz_PMUL0322_turn5,multiwoz,en,PMUL0322,5,553,41.31,very_long,baseline,2687.55,2617.32,70.23,
multiwoz_PMUL0322_turn5,multiwoz,en,PMUL0322,5,553,41.31,very_long,streaming_asr_only,1802.94,1710.26,92.68,
multiwoz_PMUL0322_turn5,multiwoz,en,PMUL0322,5,553,41.31,very_long,full_streaming,1819.16,1730.60,88.56,
multiwoz_MUL1191_turn4,multiwoz,en,MUL1191,4,560,41.37,very_long,baseline,2858.93,2788.34,70.59,
multiwoz_MUL1191_turn4,multiwoz,en,MUL1191,4,560,41.37,very_long,streaming_asr_only,1035.64,949.15,86.49,
multiwoz_MUL1191_turn4,multiwoz,en,MUL1191,4,560,41.37,very_long,full_streaming,1011.68,920.95,90.73,
multiwoz_MUL2174_turn5,multiwoz,en,MUL2174,5,535,41.51,very_long,baseline,2598.04,2527.47,70.56,
multiwoz_MUL2174_turn5,multiwoz,en,MUL2174,5,535,41.51,very_long,streaming_asr_only,1330.76,1242.73,88.03,
multiwoz_MUL2174_turn5,multiwoz,en,MUL2174,5,535,41.51,very_long,full_streaming,1307.72,1215.81,91.92,
crosswoz_11406_turn4,crosswoz,zh,11406,4,203,41.78,very_long,baseline,3733.52,3657.96,75.57,
crosswoz_11406_turn4,crosswoz,zh,11406,4,203,41.78,very_long,streaming_asr_only,1186.91,1094.01,92.90,
crosswoz_11406_turn4,crosswoz,zh,11406,4,203,41.78,very_long,full_streaming,1165.24,1075.29,89.95,
crosswoz_8717_turn3,crosswoz,zh,8717,3,205,41.78,very_long,baseline,3550.26,3480.76,69.50,
crosswoz_8717_turn3,crosswoz,zh,8717,3,205,41.78,very_long,streaming_asr_only,1294.50,1204.33,90.17,
crosswoz_8717_turn3,crosswoz,zh,8717,3,205,41.78,very_long,full_streaming,1322.20,1230.65,91.55,
multiwoz_PMUL4499_turn4,multiwoz,en,PMUL4499,4,625,41.81,very_long,baseline,2693.51,2623.40,70.11,
multiwoz_PMUL4499_turn4,multiwoz,en,PMUL4499,4,625,41.81,very_long,streaming_asr_only,1062.07,973.84,88.23,
multiwoz_PMUL4499_turn4,multiwoz,en,PMUL4499,4,625,41.81,very_long,full_streaming,1047.78,961.12,86.66,
crosswoz_9956_turn6,crosswoz,zh,9956,6,206,41.95,very_long,baseline,3336.02,3262.83,73.20,
crosswoz_9956_turn6,crosswoz,zh,9956,6,206,41.95,very_long,streaming_asr_only,1485.37,1389.25,96.12,
crosswoz_9956_turn6,crosswoz,zh,9956,6,206,41.95,very_long,full_streaming,1475.12,1393.52,81.60,
multiwoz_MUL1215_turn4,multiwoz,en,MUL1215,4,496,42.09,very_long,baseline,2559.14,2490.29,68.85,
multiwoz_MUL1215_turn4,multiwoz,en,MUL1215,4,496,42.09,very_long,streaming_asr_only,827.64,748.47,79.17,
multiwoz_MUL1215_turn4,multiwoz,en,MUL1215,4,496,42.09,very_long,full_streaming,816.77,733.71,83.06,
multiwoz_PMUL4254_turn4,multiwoz,en,PMUL4254,4,528,42.16,very_long,baseline,2423.63,2352.62,71.01,
multiwoz_PMUL4254_turn4,multiwoz,en,PMUL4254,4,528,42.16,very_long,streaming_asr_only,980.52,886.98,93.53,
multiwoz_PMUL4254_turn4,multiwoz,en,PMUL4254,4,528,42.16,very_long,full_streaming,932.33,845.95,86.39,
multiwoz_MUL0711_turn4,multiwoz,en,MUL0711,4,572,42.45,very_long,baseline,2630.51,2561.15,69.36,
multiwoz_MUL0711_turn4,multiwoz,en,MUL0711,4,572,42.45,very_long,streaming_asr_only,1055.15,963.37,91.77,
multiwoz_MUL0711_turn4,multiwoz,en,MUL0711,4,572,42.45,very_long,full_streaming,1019.32,935.54,83.78,
multiwoz_MUL1332_turn5,multiwoz,en,MUL1332,5,518,42.48,very_long,baseline,2652.76,2583.57,69.19,
multiwoz_MUL1332_turn5,multiwoz,en,MUL1332,5,518,42.48,very_long,streaming_asr_only,1558.98,1469.77,89.21,
multiwoz_MUL1332_turn5,multiwoz,en,MUL1332,5,518,42.48,very_long,full_streaming,1640.84,1532.06,108.78,
multiwoz_PMUL2590_turn5,multiwoz,en,PMUL2590,5,600,43.50,very_long,baseline,2487.75,2417.79,69.96,
multiwoz_PMUL2590_turn5,multiwoz,en,PMUL2590,5,600,43.50,very_long,streaming_asr_only,749.61,660.56,89.05,
multiwoz_PMUL2590_turn5,multiwoz,en,PMUL2590,5,600,43.50,very_long,full_streaming,757.41,670.73,86.68,
multiwoz_PMUL0085_turn4,multiwoz,en,PMUL0085,4,567,43.58,very_long,baseline,2792.61,2722.94,69.66,
multiwoz_PMUL0085_turn4,multiwoz,en,PMUL0085,4,567,43.58,very_long,streaming_asr_only,1070.50,966.53,103.97,
multiwoz_PMUL0085_turn4,multiwoz,en,PMUL0085,4,567,43.58,very_long,full_streaming,1062.16,977.37,84.79,
crosswoz_10661_turn4,crosswoz,zh,10661,4,215,43.63,very_long,baseline,3545.11,3476.57,68.55,
crosswoz_10661_turn4,crosswoz,zh,10661,4,215,43.63,very_long,streaming_asr_only,725.89,643.82,82.07,
crosswoz_10661_turn4,crosswoz,zh,10661,4,215,43.63,very_long,full_streaming,730.10,647.13,82.97,
multiwoz_PMUL2296_turn4,multiwoz,en,PMUL2296,4,686,43.66,very_long,baseline,2803.77,2734.59,69.18,
multiwoz_PMUL2296_turn4,multiwoz,en,PMUL2296,4,686,43.66,very_long,streaming_asr_only,1554.28,1465.93,88.34,
multiwoz_PMUL2296_turn4,multiwoz,en,PMUL2296,4,686,43.66,very_long,full_streaming,1524.38,1435.34,89.04,
crosswoz_8672_turn4,crosswoz,zh,8672,4,214,43.68,very_long,baseline,3457.76,3388.99,68.77,
crosswoz_8672_turn4,crosswoz,zh,8672,4,214,43.68,very_long,streaming_asr_only,1582.40,1502.47,79.94,
crosswoz_8672_turn4,crosswoz,zh,8672,4,214,43.68,very_long,full_streaming,1549.59,1462.62,86.96,
crosswoz_10331_turn3,crosswoz,zh,10331,3,220,43.76,very_long,baseline,3934.49,3865.67,68.82,
crosswoz_10331_turn3,crosswoz,zh,10331,3,220,43.76,very_long,streaming_asr_only,2245.73,2157.53,88.21,
crosswoz_10331_turn3,crosswoz,zh,10331,3,220,43.76,very_long,full_streaming,1824.87,1742.42,82.44,
multiwoz_MUL0023_turn4,multiwoz,en,MUL0023,4,582,43.92,very_long,baseline,3314.95,3241.81,73.15,
multiwoz_MUL0023_turn4,multiwoz,en,MUL0023,4,582,43.92,very_long,streaming_asr_only,714.36,624.97,89.40,
multiwoz_MUL0023_turn4,multiwoz,en,MUL0023,4,582,43.92,very_long,full_streaming,795.10,711.64,83.47,
crosswoz_11735_turn3,crosswoz,zh,11735,3,197,44.30,very_long,baseline,3560.62,3489.69,70.93,
crosswoz_11735_turn3,crosswoz,zh,11735,3,197,44.30,very_long,streaming_asr_only,1269.19,1181.29,87.90,
crosswoz_11735_turn3,crosswoz,zh,11735,3,197,44.30,very_long,full_streaming,1281.36,1195.77,85.58,
multiwoz_PMUL4885_turn5,multiwoz,en,PMUL4885,5,575,44.47,very_long,baseline,2828.18,2757.04,71.14,
multiwoz_PMUL4885_turn5,multiwoz,en,PMUL4885,5,575,44.47,very_long,streaming_asr_only,1154.24,1065.85,88.38,
multiwoz_PMUL4885_turn5,multiwoz,en,PMUL4885,5,575,44.47,very_long,full_streaming,1178.03,1094.06,83.98,
crosswoz_9138_turn4,crosswoz,zh,9138,4,221,44.48,very_long,baseline,3455.03,3383.01,72.02,
crosswoz_9138_turn4,crosswoz,zh,9138,4,221,44.48,very_long,streaming_asr_only,945.15,857.04,88.12,
crosswoz_9138_turn4,crosswoz,zh,9138,4,221,44.48,very_long,full_streaming,979.10,896.05,83.05,
multiwoz_PMUL2130_turn4,multiwoz,en,PMUL2130,4,581,44.72,very_long,baseline,2686.59,2617.48,69.11,
multiwoz_PMUL2130_turn4,multiwoz,en,PMUL2130,4,581,44.72,very_long,streaming_asr_only,694.61,590.78,103.82,
multiwoz_PMUL2130_turn4,multiwoz,en,PMUL2130,4,581,44.72,very_long,full_streaming,698.10,616.10,82.00,
crosswoz_9033_turn4,crosswoz,zh,9033,4,215,45.58,very_long,baseline,3641.23,3569.99,71.24,
crosswoz_9033_turn4,crosswoz,zh,9033,4,215,45.58,very_long,streaming_asr_only,901.61,808.72,92.89,
crosswoz_9033_turn4,crosswoz,zh,9033,4,215,45.58,very_long,full_streaming,877.72,795.61,82.11,
crosswoz_8436_turn3,crosswoz,zh,8436,3,220,45.65,very_long,baseline,3477.42,3408.16,69.26,
crosswoz_8436_turn3,crosswoz,zh,8436,3,220,45.65,very_long,streaming_asr_only,1781.44,1685.53,95.90,
crosswoz_8436_turn3,crosswoz,zh,8436,3,220,45.65,very_long,full_streaming,1776.77,1690.69,86.08,
multiwoz_PMUL0237_turn5,multiwoz,en,PMUL0237,5,581,45.74,very_long,baseline,3050.29,2980.07,70.21,
multiwoz_PMUL0237_turn5,multiwoz,en,PMUL0237,5,581,45.74,very_long,streaming_asr_only,1158.46,1050.50,107.97,
multiwoz_PMUL0237_turn5,multiwoz,en,PMUL0237,5,581,45.74,very_long,full_streaming,913.80,826.99,86.81,
multiwoz_PMUL2175_turn6,multiwoz,en,PMUL2175,6,640,45.79,very_long,baseline,3054.18,2973.67,80.51,
multiwoz_PMUL2175_turn6,multiwoz,en,PMUL2175,6,640,45.79,very_long,streaming_asr_only,1188.84,1098.81,90.04,
multiwoz_PMUL2175_turn6,multiwoz,en,PMUL2175,6,640,45.79,very_long,full_streaming,1183.04,1073.29,109.75,
crosswoz_497_turn5,crosswoz,zh,497,5,226,45.86,very_long,baseline,3703.28,3632.49,70.79,
crosswoz_497_turn5,crosswoz,zh,497,5,226,45.86,very_long,streaming_asr_only,1025.89,930.58,95.31,
crosswoz_497_turn5,crosswoz,zh,497,5,226,45.86,very_long,full_streaming,998.67,915.98,82.69,
multiwoz_MUL1330_turn4,multiwoz,en,MUL1330,4,678,46.49,very_long,baseline,2881.54,2811.68,69.85,
multiwoz_MUL1330_turn4,multiwoz,en,MUL1330,4,678,46.49,very_long,streaming_asr_only,851.62,768.00,83.62,
multiwoz_MUL1330_turn4,multiwoz,en,MUL1330,4,678,46.49,very_long,full_streaming,940.86,858.04,82.81,
crosswoz_962_turn4,crosswoz,zh,962,4,217,46.53,very_long,baseline,3568.92,3499.48,69.44,
crosswoz_962_turn4,crosswoz,zh,962,4,217,46.53,very_long,streaming_asr_only,882.01,790.35,91.67,
crosswoz_962_turn4,crosswoz,zh,962,4,217,46.53,very_long,full_streaming,866.88,785.39,81.50,
multiwoz_MUL2016_turn4,multiwoz,en,MUL2016,4,626,46.54,very_long,baseline,3010.10,2938.93,71.17,
multiwoz_MUL2016_turn4,multiwoz,en,MUL2016,4,626,46.54,very_long,streaming_asr_only,925.72,836.75,88.98,
multiwoz_MUL2016_turn4,multiwoz,en,MUL2016,4,626,46.54,very_long,full_streaming,923.41,840.67,82.74,
crosswoz_8907_turn4,crosswoz,zh,8907,4,235,46.73,very_long,baseline,3526.06,3455.62,70.44,
crosswoz_8907_turn4,crosswoz,zh,8907,4,235,46.73,very_long,streaming_asr_only,1084.27,989.75,94.52,
crosswoz_8907_turn4,crosswoz,zh,8907,4,235,46.73,very_long,full_streaming,1030.65,948.30,82.35,
multiwoz_PMUL0271_turn4,multiwoz,en,PMUL0271,4,611,46.85,very_long,baseline,3153.64,3083.45,70.20,
multiwoz_PMUL0271_turn4,multiwoz,en,PMUL0271,4,611,46.85,very_long,streaming_asr_only,1142.98,1063.29,79.69,
multiwoz_PMUL0271_turn4,multiwoz,en,PMUL0271,4,611,46.85,very_long,full_streaming,995.63,912.74,82.89,
crosswoz_11613_turn5,crosswoz,zh,11613,5,226,46.92,very_long,baseline,3712.98,3645.55,67.43,
