sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,wer,cer,asr_time_ms,error
multiwoz_MUL0789_turn2,multiwoz,en,MUL0789,2,256,19.52,long,non-streaming,0.0000,0.0000,1300.32,
multiwoz_MUL0789_turn2,multiwoz,en,MUL0789,2,256,19.52,long,streaming,0.1923,0.1325,549.06,
multiwoz_PMUL0322_turn3,multiwoz,en,PMUL0322,3,283,19.80,long,non-streaming,0.0000,0.0000,1364.61,
multiwoz_PMUL0322_turn3,multiwoz,en,PMUL0322,3,283,19.80,long,streaming,0.0943,0.0485,416.20,
multiwoz_MUL0711_turn2,multiwoz,en,MUL0711,2,262,19.82,long,non-streaming,0.0000,0.0000,1198.69,
multiwoz_MUL0711_turn2,multiwoz,en,MUL0711,2,262,19.82,long,streaming,0.1111,0.0317,598.28,
crosswoz_7196_turn2,crosswoz,zh,7196,2,102,19.83,long,non-streaming,0.0000,0.0000,1703.07,
crosswoz_7196_turn2,crosswoz,zh,7196,2,102,19.83,long,streaming,0.0108,0.0215,1244.07,
multiwoz_MUL0666_turn2,multiwoz,en,MUL0666,2,284,19.86,long,non-streaming,0.0000,0.0000,1233.08,
multiwoz_MUL0666_turn2,multiwoz,en,MUL0666,2,284,19.86,long,streaming,0.0000,0.0000,704.67,
multiwoz_MUL0641_turn2,multiwoz,en,MUL0641,2,299,20.17,long,non-streaming,0.0000,0.0000,1339.14,
multiwoz_MUL0641_turn2,multiwoz,en,MUL0641,2,299,20.17,long,streaming,0.0175,0.0034,955.26,
crosswoz_1101_turn2,crosswoz,zh,1101,2,94,20.52,long,non-streaming,0.0000,0.0000,1700.85,
crosswoz_1101_turn2,crosswoz,zh,1101,2,94,20.52,long,streaming,0.0500,0.1250,564.19,
multiwoz_PMUL0237_turn4,multiwoz,en,PMUL0237,4,323,20.55,long,non-streaming,0.0000,0.0000,1422.98,
multiwoz_PMUL0237_turn4,multiwoz,en,PMUL0237,4,323,20.55,long,streaming,0.0000,0.0000,887.46,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,non-streaming,0.0000,0.0000,2574.12,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,streaming,0.0323,0.0726,738.95,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,non-streaming,0.0000,0.0000,1886.10,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,streaming,0.0595,0.0264,538.37,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,non-streaming,0.0000,0.0000,1901.00,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,streaming,0.0506,0.0184,1482.67,
multiwoz_MUL1215_turn3,multiwoz,en,MUL1215,3,374,30.41,very_long,non-streaming,0.0000,0.0000,1938.82,
multiwoz_MUL1215_turn3,multiwoz,en,MUL1215,3,374,30.41,very_long,streaming,0.0896,0.0217,571.04,
crosswoz_10749_turn3,crosswoz,zh,10749,3,156,30.48,very_long,non-streaming,0.0000,0.0000,2653.50,
crosswoz_10749_turn3,crosswoz,zh,10749,3,156,30.48,very_long,streaming,0.0221,0.0730,574.98,
crosswoz_7701_turn3,crosswoz,zh,7701,3,148,30.56,very_long,non-streaming,0.0000,0.0000,2385.70,
crosswoz_7701_turn3,crosswoz,zh,7701,3,148,30.56,very_long,streaming,0.0560,0.1200,586.97,
crosswoz_9200_turn3,crosswoz,zh,9200,3,144,30.84,very_long,non-streaming,0.0000,0.0000,2374.23,
crosswoz_9200_turn3,crosswoz,zh,9200,3,144,30.84,very_long,streaming,0.0333,0.1000,600.02,
